datetime,lat,lon,waveMeanDirection,waveTp,waveTm,waveHs
2024-10-09 12:00:00,41.916672,-69.75,89.1953125,10.7734375,9.234375,1.171875
2024-10-09 13:00:00,41.916672,-69.75,89.5390625,10.71875,9.1328125,1.15625
2024-10-09 14:00:00,41.916672,-69.75,89.921875,10.6484375,9.046875,1.1328125
2024-10-09 15:00:00,41.916672,-69.75,89.4765625,10.5625,9.0859375,1.1015625
2024-10-09 16:00:00,41.916672,-69.75,86.9765625,10.4375,8.625,1.1171875
2024-10-09 17:00:00,41.916672,-69.75,85.3984375,10.3125,8.578125,1.09375
2024-10-09 18:00:00,41.916672,-69.75,85.8125,10.2265625,8.65625,1.0703125
2024-10-09 19:00:00,41.916672,-69.75,86.5390625,10.15625,8.671875,1.046875
2024-10-09 20:00:00,41.916672,-69.75,87.4296875,10.09375,8.625,1.03125
2024-10-09 21:00:00,41.916672,-69.75,88.296875,10.046875,8.5625,1.015625
2024-10-09 22:00:00,41.916672,-69.75,88.953125,10.0,8.5,1.0
2024-10-09 23:00:00,41.916672,-69.75,89.4375,9.9609375,8.4453125,0.984375
2024-10-10 00:00:00,41.916672,-69.75,89.734375,9.90625,8.3828125,0.96875
2024-10-10 01:00:00,41.916672,-69.75,89.2265625,9.8515625,8.125,0.96875
2024-10-10 02:00:00,41.916672,-69.75,84.9453125,9.7734375,7.7265625,0.984375
2024-10-10 03:00:00,41.916672,-69.75,80.4375,9.671875,7.4921875,0.984375
2024-10-10 04:00:00,41.916672,-69.75,77.3046875,9.546875,7.359375,0.984375
2024-10-10 05:00:00,41.916672,-69.75,76.125,9.40625,7.328125,0.96875
2024-10-10 06:00:00,41.916672,-69.75,74.8359375,9.3203125,7.2578125,0.953125
2024-10-10 07:00:00,41.916672,-69.75,69.4140625,9.2578125,6.9765625,0.96875
2024-10-10 08:00:00,41.916672,-69.75,57.9921875,9.2109375,6.5546875,1.0078125
2024-10-10 09:00:00,41.916672,-69.75,47.78125,9.171875,6.3203125,1.03125
2024-10-10 10:00:00,41.916672,-69.75,38.4609375,9.1328125,6.140625,1.046875
2024-10-10 11:00:00,41.916672,-69.75,23.890625,9.09375,5.8359375,1.109375
2024-10-10 12:00:00,41.916672,-69.75,7.8671875,9.0546875,5.5234375,1.203125
2024-10-10 13:00:00,41.916672,-69.75,357.859375,4.5703125,5.3671875,1.3125
2024-10-10 14:00:00,41.916672,-69.75,353.390625,4.8203125,5.34375,1.3828125
2024-10-10 15:00:00,41.916672,-69.75,351.8125,5.0390625,5.359375,1.4140625
2024-10-10 16:00:00,41.916672,-69.75,352.3671875,5.109375,5.3828125,1.4140625
2024-10-10 17:00:00,41.916672,-69.75,355.1953125,5.15625,5.4296875,1.3671875
2024-10-10 18:00:00,41.916672,-69.75,358.96875,5.1640625,5.4765625,1.3046875
2024-10-10 19:00:00,41.916672,-69.75,1.546875,5.125,5.4765625,1.25
2024-10-10 20:00:00,41.916672,-69.75,359.71875,5.0546875,5.375,1.25
2024-10-10 21:00:00,41.916672,-69.75,354.578125,4.9609375,5.234375,1.3046875
2024-10-10 22:00:00,41.916672,-69.75,351.46875,5.0,5.1875,1.359375
2024-10-10 23:00:00,41.916672,-69.75,348.7734375,5.0546875,5.140625,1.421875
2024-10-11 00:00:00,41.916672,-69.75,345.921875,5.125,5.1328125,1.515625
2024-10-11 01:00:00,41.916672,-69.75,344.8203125,5.375,5.1875,1.609375
2024-10-11 02:00:00,41.916672,-69.75,344.9296875,5.5546875,5.2734375,1.6640625
2024-10-11 03:00:00,41.916672,-69.75,344.484375,5.640625,5.3359375,1.6875
2024-10-11 04:00:00,41.916672,-69.75,343.40625,5.734375,5.3828125,1.7109375
2024-10-11 05:00:00,41.916672,-69.75,342.4140625,5.84375,5.40625,1.7265625
2024-10-11 06:00:00,41.916672,-69.75,341.90625,5.921875,5.421875,1.734375
2024-10-11 07:00:00,41.916672,-69.75,341.5703125,5.9296875,5.421875,1.71875
2024-10-11 08:00:00,41.916672,-69.75,341.3203125,5.875,5.3984375,1.6875
2024-10-11 09:00:00,41.916672,-69.75,341.0625,5.796875,5.359375,1.640625
2024-10-11 10:00:00,41.916672,-69.75,341.828125,5.75,5.3515625,1.5546875
2024-10-11 11:00:00,41.916672,-69.75,342.546875,5.6875,5.3125,1.453125
2024-10-11 12:00:00,41.916672,-69.75,342.5859375,5.59375,5.25,1.3828125
2024-10-11 13:00:00,41.916672,-69.75,343.125,5.4765625,5.21875,1.3046875
2024-10-11 14:00:00,41.916672,-69.75,343.8203125,5.34375,5.2109375,1.2109375
2024-10-11 15:00:00,41.916672,-69.75,345.1015625,5.21875,5.234375,1.1171875
2024-10-11 16:00:00,41.916672,-69.75,347.0390625,5.1171875,5.2890625,1.03125
2024-10-11 17:00:00,41.916672,-69.75,348.0703125,5.0078125,5.328125,0.96875
2024-10-11 18:00:00,41.916672,-69.75,349.0625,4.8359375,5.390625,0.9140625
2024-10-11 19:00:00,41.916672,-69.75,351.0078125,4.6796875,5.484375,0.8671875
2024-10-11 20:00:00,41.916672,-69.75,350.546875,12.03125,5.5390625,0.828125
